"","Timestamp","Timestamp_adj","id","round","vol","HR 12CH4 Mean","HR 13CH4 Mean","notes","time_days","cal12CH4ml","cal13CH4ml","AP_obs","AP_pred","AP_pred5"
"53",2022-07-31 13:30:00,2022-07-31 13:30:00,"4","T1",10,1.354,0.017,NA,0.0277777777777778,2.70817602,0.03400221,1.2399708242159,1.2311798793908,1.22667608288676
"54",2022-07-31 14:09:00,2022-07-31 14:09:00,"4","T2",10,0.949,0.011,NA,0.0548611111111111,1.89812337,0.02200143,1.14583333333333,1.15886263881351,1.14314424254943
"55",2022-07-31 14:48:00,2022-07-31 14:48:00,"4","T3",10,0.844,0.009,NA,0.0819444444444444,1.68810972,0.01800117,1.05509964830012,1.11428030233679,1.08765612060658
"56",2022-07-31 15:28:00,2022-07-31 15:28:00,"4","T4",10,0.833,0.009,NA,0.109722222222222,1.66610829,0.01800117,1.06888361045131,1.08371005437444,1.04809037057056
"57",2022-07-31 19:52:00,2022-07-31 19:52:00,"4","T5",10,0.838,0.009,"no zero air",0.293055555555556,1.67610894,0.01800117,1.06257378984652,0.987411070585438,0.940899354961824
"58",2022-07-28 12:51:00,2022-07-28 12:51:00,"41","T0",10,4.578,0.069,NA,0,9.15659514,0.13800897,1.48482892188509,1.48482892188509,1.48482892188509
"59",2022-07-28 13:33:00,2022-07-28 13:33:00,"41","T1",10,2.921,0.044,NA,0.0291666666666667,5.84237973,0.08800572,1.48397976391231,1.45139892393284,1.46217142427168
"60",2022-07-28 14:15:00,2022-07-28 14:15:00,"41","T2",10,1.946,0.029,NA,0.0583333333333333,3.89225298,0.05800377,1.46835443037975,1.41872158155364,1.43985966493865
"61",2022-07-28 14:56:00,2022-07-28 14:56:00,"41","T3",10,1.344,0.019,NA,0.0868055555555556,2.68817472,0.03800247,1.39398385913426,1.38753204185547,1.41840757756962
"62",2022-07-28 15:36:00,2022-07-28 15:36:00,"41","T4",10,0.989,0.014,NA,0.114583333333333,1.97812857,0.02800182,1.39581256231306,1.3577641384063,1.39778676031171
"63",2022-07-28 16:16:00,2022-07-28 16:16:00,"41","T5",10,0.781,0.01,NA,0.142361111111111,1.56210153,0.0200013,1.26422250316056,1.32863487107438,1.37746572860987
"64",2022-07-29 18:48:00,2022-07-29 18:48:00,"42","T0",10,2.676,0.037,NA,0,5.35234788,0.07400481,1.3638039071139,1.3638039071139,1.3638039071139
"65",2022-07-29 19:32:00,2022-07-29 19:32:00,"42","T1",10,1.009,0.012,NA,0.0305555555555556,2.01813117,0.02400156,1.17531831537708,1.18308230272838,1.18308230272838
"66",2022-07-29 20:11:00,2022-07-29 20:11:00,"42","T2",10,0.748,0.008,NA,0.0576388888888889,1.49609724,0.01600104,1.05820105820106,1.12106656127737,1.12106656127737
"67",2022-07-29 20:50:00,2022-07-29 20:50:00,"42","T3",10,0.65,0.007,NA,0.0847222222222222,1.3000845,0.01400091,1.06544901065449,1.08558959052195,1.08558959052195
"68",2022-07-29 21:30:00,2022-07-29 21:30:00,"42","T4",10,0.604,0.007,NA,0.1125,1.20807852,0.01400091,1.14566284779051,1.05890340446453,1.05890340446453
"69",2022-07-28 17:36:00,2022-07-28 17:36:00,"43","T0",10,4.089,0.058,NA,0,8.17853157,0.11600754,1.3986013986014,1.3986013986014,1.3986013986014
"70",2022-07-28 18:15:00,2022-07-28 18:15:00,"43","T1",10,1.599,0.021,NA,0.0270833333333333,3.19820787,0.04200273,1.2962962962963,1.26977968620403,1.26977968620403
"71",2022-07-28 19:04:00,2022-07-28 19:04:00,"43","T2",10,0.92,0.011,NA,0.0611111111111111,1.8401196,0.02200143,1.18152524167562,1.17865630656174,1.17865630656174
"72",2022-07-28 19:45:00,2022-07-28 19:45:00,"43","T3",10,0.746,0.008,"proceed with caution, possible frameshift",0.0895833333333333,1.49209698,0.01600104,1.06100795755968,1.13245619191742,1.13245619191742
"73",2022-07-28 20:29:00,2022-07-28 20:29:00,"43","T4",10,0.688,0.008,NA,0.120138888888889,1.37608944,0.01600104,1.14942528735632,1.09893751195524,1.09893751195524
"74",2022-07-28 13:13:00,2022-07-28 13:13:00,"44","T0",10,5.696,0.082,NA,0,11.39274048,0.16401066,1.41917618553133,1.41917618553133,1.41917618553133
"75",2022-07-28 13:54:00,2022-07-28 13:54:00,"44","T1",10,3.897,0.056,NA,0.0284722222222222,7.79450661,0.11200728,1.41664558563117,1.41478971645977,1.42064701067564
"76",2022-07-28 14:35:00,2022-07-28 14:35:00,"44","T2",10,2.783,0.04,NA,0.0569444444444444,5.56636179,0.0800052,1.41693234148069,1.41041680533197,1.42211936017375
"77",2022-07-28 15:15:00,2022-07-28 15:15:00,"44","T3",10,2.025,0.029,NA,0.0847222222222222,4.05026325,0.05800377,1.41187925998053,1.40616357646988,1.42355726925677
"78",2022-07-28 15:56:00,2022-07-28 15:56:00,"44","T4",10,1.44,0.021,NA,0.113194444444444,2.8801872,0.04200273,1.43737166324435,1.40181732749768,1.42503263492831
"79",2022-07-28 16:35:00,2022-07-28 16:35:00,"44","T5",10,1.086,0.015,NA,0.140277777777778,2.17214118,0.03000195,1.36239782016349,1.39769555796117,1.42643745051518
"80",2022-07-30 13:56:00,2022-07-30 13:56:00,"49","T0",10,2.697,0.037,NA,0,5.39435061,0.07400481,1.35332845647403,1.35332845647403,1.35332845647403
"81",2022-07-30 14:34:00,2022-07-30 14:34:00,"49","T1",10,1.604,0.019,NA,0.0263888888888889,3.20820852,0.03800247,1.17067159581023,1.19433055445288,1.19433055445288
"82",2022-07-30 15:16:00,2022-07-30 15:16:00,"49","T2",10,1.419,0.016,NA,0.0555555555555556,2.83818447,0.03200208,1.11498257839721,1.12606499680268,1.12606499680268
"83",2022-07-30 15:55:00,2022-07-30 15:55:00,"49","T3",10,1.473,0.016,NA,0.0826388888888889,2.94619149,0.03200208,1.07454667562122,1.09052746142352,1.09052746142352
"84",2022-07-30 16:34:00,2022-07-30 16:34:00,"49","T4",10,1.338,0.015,NA,0.109722222222222,2.67617394,0.03000195,1.10864745011086,1.06337906705604,1.06337906705604
"85",2022-07-31 13:20:00,2022-07-31 13:20:00,"50","T0",10,3.245,0.045,NA,0,6.49042185,0.09000585,1.3677811550152,1.3677811550152,1.3677811550152
"86",2022-07-31 13:59:00,2022-07-31 13:59:00,"50","T1",10,1.683,0.02,NA,0.0270833333333333,3.36621879,0.0400026,1.17439812096301,1.19094065151477,1.19094065151477
"87",2022-07-31 14:38:00,2022-07-31 14:38:00,"50","T2",10,1.467,0.017,NA,0.0541666666666667,2.93419071,0.03400221,1.1455525606469,1.13012139991786,1.13012139991786
"88",2022-07-31 15:17:00,2022-07-31 15:17:00,"50","T3",10,1.185,0.013,NA,0.08125,2.37015405,0.02600169,1.08514190317195,1.09078423507411,1.09078423507411
"89",2022-07-31 15:57:00,2022-07-31 15:57:00,"50","T4",10,1.026,0.011,NA,0.109027777777778,2.05213338,0.02200143,1.06075216972035,1.05573247494353,1.05573247494353
"90",2022-07-30 20:12:00,2022-07-30 20:12:00,"51","T0",10,5.359,0.077,NA,0,10.71869667,0.15401001,1.41648270787344,1.41648270787344,1.41648270787344
"91",2022-07-30 20:52:00,2022-07-30 20:52:00,"51","T1",10,2.988,0.042,NA,0.0277777777777778,5.97638844,0.08400546,1.38613861386139,1.38899281739979,1.38899281739979
"92",2022-07-30 21:32:00,2022-07-30 21:32:00,"51","T2",10,1.873,0.026,NA,0.0555555555555556,3.74624349,0.05200338,1.36914165350184,1.36735608956064,1.36735608956064
"93",2022-07-30 22:11:00,2022-07-30 22:11:00,"51","T3",10,1.389,0.019,NA,0.0826388888888889,2.77818057,0.03800247,1.34943181818182,1.34993371586482,1.34993371586482
"94",2022-07-30 22:49:00,2022-07-30 22:49:00,"51","T4",10,1.108,0.015,NA,0.109027777777778,2.21614404,0.03000195,1.33570792520036,1.33527923712814,1.33527923712814
"95",2022-07-30 13:10:00,2022-07-30 13:10:00,"52","T0",10,6.047,0.085,NA,0,12.09478611,0.17001105,1.38617090671885,1.38617090671885,1.38617090671885
"96",2022-07-30 14:05:00,2022-07-30 14:05:00,"52","T1",10,18.042,0.209,NA,0.0381944444444444,36.08634546,0.41802717,1.1451427319051,1.17889032637775,1.17889032637775
"97",2022-07-30 14:44:00,2022-07-30 14:44:00,"52","T2",10,23.127,0.261,NA,0.0652777777777778,46.25700651,0.52203393,1.11595690097486,1.12789642827295,1.12789642827295
"98",2022-07-30 15:26:00,2022-07-30 15:26:00,"52","T3",10,27.547,0.308,NA,0.0944444444444444,55.09758111,0.61604004,1.10572608149345,1.0934142174272,1.0934142174272
"99",2022-07-30 16:05:00,2022-07-30 16:05:00,"52","T4",10,29.922,0.332,NA,0.121527777777778,59.84788986,0.66404316,1.0973755536458,1.0677228674215,1.0677228674215
"100",2022-07-28 13:23:00,2022-07-28 13:23:00,"53","T0",10,2.856,0.04,NA,0,5.71237128,0.0800052,1.38121546961326,1.38121546961326,1.38121546961326
"101",2022-07-28 14:05:00,2022-07-28 14:05:00,"53","T1",10,1.357,0.017,NA,0.0291666666666667,2.71417641,0.03400221,1.2372634643377,1.24141940806875,1.24470151913814
"102",2022-07-28 14:45:00,2022-07-28 14:45:00,"53","T2",10,0.925,0.011,NA,0.0569444444444444,1.85012025,0.02200143,1.17521367521368,1.16532746194863,1.16589820088892
"103",2022-07-28 15:25:00,2022-07-28 15:25:00,"53","T3",10,0.8,0.009,NA,0.0847222222222222,1.600104,0.01800117,1.11248454882571,1.11718115259128,1.11399504206806
"104",2022-07-28 16:06:00,2022-07-28 16:06:00,"53","T4",10,0.736,0.008,NA,0.113194444444444,1.47209568,0.01600104,1.0752688172043,1.08387009631401,1.07719452579596
"105",2022-07-28 16:45:00,2022-07-28 16:45:00,"53","T5",10,0.741,0.008,NA,0.140277777777778,1.48209633,0.01600104,1.06809078771696,1.06099321110604,1.05173723868342
"106",2022-07-28 17:16:00,2022-07-28 17:16:00,"54","T0",10,5.156,0.075,NA,0,10.31267028,0.15000975,1.43376027528197,1.43376027528197,1.43376027528197
"107",2022-07-28 17:55:00,2022-07-28 17:55:00,"54","T1",10,2.342,0.033,NA,0.0270833333333333,4.68430446,0.06600429,1.38947368421053,1.38902907553015,1.38902907553015
"108",2022-07-28 18:44:00,2022-07-28 18:44:00,"54","T2",10,1.125,0.016,NA,0.0611111111111111,2.25014625,0.03200208,1.4022787028922,1.33480120376612,1.33480120376612
"109",2022-07-28 19:23:00,2022-07-28 19:23:00,"54","T3",10,0.71,0.009,"proceed with caution, possible frameshift",0.0881944444444445,1.4200923,0.01800117,1.25173852573018,1.29315738066404,1.29315738066404
"110",2022-07-28 20:06:00,2022-07-28 20:06:00,"54","T4",10,0.556,0.007,NA,0.118055555555556,1.11207228,0.01400091,1.24333925399645,1.24874671866857,1.24874671866857
"111",2022-07-29 18:38:00,2022-07-29 18:38:00,"55","T0",10,5.028,0.073,NA,0,10.05665364,0.14600949,1.43109194275632,1.43109194275632,1.43109194275632
"112",2022-07-29 19:22:00,2022-07-29 19:22:00,"55","T1",10,3.634,0.053,NA,0.0305555555555556,7.26847242,0.10600689,1.43748304854896,1.41391256847971,1.41391256847971
"113",2022-07-29 20:01:00,2022-07-29 20:01:00,"55","T2",10,2.258,0.032,NA,0.0576388888888889,4.51629354,0.06400416,1.39737991266376,1.39885788132626,1.39885788132626
"114",2022-07-29 20:40:00,2022-07-29 20:40:00,"55","T3",10,1.665,0.023,NA,0.0847222222222222,3.33021645,0.04600299,1.36255924170616,1.38396348951946,1.38396348951946
"115",2022-07-29 21:20:00,2022-07-29 21:20:00,"55","T4",10,1.287,0.018,NA,0.1125,2.57416731,0.03600234,1.37931034482759,1.36885191548957,1.36885191548957
"116",2022-07-28 17:45:00,2022-07-28 17:45:00,"56","T0",10,2.904,0.04,NA,0,5.80837752,0.0800052,1.35869565217391,1.35869565217391,1.35869565217391
"117",2022-07-28 18:25:00,2022-07-28 18:25:00,"56","T1",10,1.177,0.015,NA,0.0277777777777778,2.35415301,0.03000195,1.25838926174497,1.21311263475849,1.21311263475849
"118",2022-07-28 19:14:00,2022-07-28 19:14:00,"56","T2",10,0.735,0.008,NA,0.0618055555555556,1.47009555,0.01600104,1.07671601615074,1.11350134104353,1.11350134104353
"119",2022-07-28 19:55:00,2022-07-28 19:55:00,"56","T3",10,0.674,0.007,"proceed with caution, possible frameshift",0.0902777777777778,1.34808762,0.01400091,1.02790014684288,1.06304328510371,1.06304328510371
"120",2022-07-28 20:39:00,2022-07-28 20:39:00,"56","T4",10,0.65,0.007,NA,0.120833333333333,1.3000845,0.01400091,1.06544901065449,1.02669791012479,1.02669791012479
"121",2022-07-28 21:36:00,2022-07-28 21:36:00,"58","T0",10,6.38,0.092,NA,0,12.7608294,0.18401196,1.42150803461063,1.42150803461063,1.42150803461063
"122",2022-07-28 21:55:00,2022-07-28 21:55:00,"58","T1",10,5.024,0.073,NA,0.0131944444444444,10.04865312,0.14600949,1.43221502844811,1.41897964465814,1.41897964465814
"123",2022-07-28 22:16:00,2022-07-28 22:16:00,"58","T2",10,4.234,0.061,NA,0.0277777777777778,8.46855042,0.12200793,1.42025611175786,1.41619034022657,1.41619034022657
"124",2022-07-28 22:35:00,2022-07-28 22:35:00,"58","T3",10,3.426,0.049,NA,0.0409722222222222,6.85244538,0.09800637,1.41007194244604,1.41367140868354,1.41367140868354
"125",2022-07-28 22:55:00,2022-07-28 22:55:00,"58","T4",10,2.87,0.041,NA,0.0548611111111111,5.7403731,0.08200533,1.40845070422535,1.411024741903,1.411024741903
"126",2022-07-29 18:58:00,2022-07-29 18:58:00,"59","T0",10,4.438,0.063,NA,0,8.87657694,0.12600819,1.39968895800933,1.39968895800933,1.39968895800933
"127",2022-07-29 19:42:00,2022-07-29 19:42:00,"59","T1",10,2.714,0.039,NA,0.0305555555555556,5.42835282,0.07800507,1.41663639665819,1.38972258097183,1.38972258097183
"128",2022-07-29 20:21:00,2022-07-29 20:21:00,"59","T2",10,1.822,0.026,NA,0.0576388888888889,3.64423686,0.05200338,1.40692640692641,1.38094808954643,1.38094808954643
"129",2022-07-29 21:00:00,2022-07-29 21:00:00,"59","T3",10,1.261,0.018,NA,0.0847222222222222,2.52216393,0.03600234,1.40734949179046,1.3722289988901,1.3722289988901
"130",2022-07-29 21:40:00,2022-07-29 21:40:00,"59","T4",10,0.9,0.012,NA,0.1125,1.800117,0.02400156,1.31578947368421,1.36334352513539,1.36334352513539
"131",2022-07-28 17:26:00,2022-07-28 17:26:00,"60","T0",10,6.274,0.091,NA,0,12.54881562,0.18201183,1.42969363707777,1.42969363707777,1.42969363707777
"132",2022-07-28 18:05:00,2022-07-28 18:05:00,"60","T1",10,4.187,0.061,NA,0.0270833333333333,8.37454431,0.12200793,1.43596986817326,1.40962735310242,1.40962735310242
"133",2022-07-28 18:54:00,2022-07-28 18:54:00,"60","T2",10,2.277,0.032,NA,0.0611111111111111,4.55429601,0.06400416,1.38588133391078,1.38481460627115,1.38481460627115
"134",2022-07-28 19:34:00,2022-07-28 19:34:00,"60","T3",10,1.468,0.021,"proceed with caution, possible frameshift",0.0888888888888889,2.93619084,0.04200273,1.41034251175285,1.36488345081398,1.36488345081398
"135",2022-07-28 20:16:00,2022-07-28 20:16:00,"60","T4",10,0.985,0.013,NA,0.118055555555556,1.97012805,0.02600169,1.30260521042084,1.34426439870823,1.34426439870823
"136",2022-07-30 16:44:00,2022-07-30 16:44:00,"61","T0",10,5.744,0.083,NA,0,11.48874672,0.16601079,1.4244036382358,1.4244036382358,1.4244036382358
"137",2022-07-30 17:23:00,2022-07-30 17:23:00,"61","T1",10,3.667,0.052,NA,0.0270833333333333,7.33447671,0.10400676,1.39822532938962,1.39507987444428,1.39507987444428
"138",2022-07-30 18:02:00,2022-07-30 18:02:00,"61","T2",10,1.832,0.025,NA,0.0541666666666667,3.66423816,0.05000325,1.34625740441572,1.36596409030005,1.36596409030005
"139",2022-07-30 18:52:00,2022-07-30 18:52:00,"61","T3",10,1.895,0.026,NA,0.0888888888888889,3.79024635,0.05200338,1.35346173867777,1.32896538431695,1.32896538431695
"140",2022-07-30 19:32:00,2022-07-30 19:32:00,"61","T4",10,1.378,0.018,NA,0.116666666666667,2.75617914,0.03600234,1.28939828080229,1.2996523516043,1.2996523516043
"141",2022-07-31 16:07:00,2022-07-31 16:07:00,"62","T0",10,2.053,0.027,NA,0,4.10626689,0.05400351,1.29807692307692,1.29807692307692,1.29807692307692
"142",2022-07-31 16:46:00,2022-07-31 16:46:00,"62","T1",10,1.1,0.013,NA,0.0270833333333333,2.200143,0.02600169,1.16801437556155,1.17880061300688,1.17880061300688
"143",2022-07-31 17:25:00,2022-07-31 17:25:00,"62","T2",10,0.89,0.01,NA,0.0541666666666667,1.7801157,0.0200013,1.11111111111111,1.12475403396643,1.12475403396643
"144",2022-07-31 18:04:00,2022-07-31 18:04:00,"62","T3",10,0.812,0.009,NA,0.08125,1.62410556,0.01800117,1.09622411693057,1.09186781830721,1.09186781830721
"145",2022-07-31 18:43:00,2022-07-31 18:43:00,"62","T4",10,0.822,0.009,NA,0.108333333333333,1.64410686,0.01800117,1.08303249097473,1.06664251564587,1.06664251564587
"146",2022-07-31 16:17:00,2022-07-31 16:17:00,"63","T0",10,5.756,0.083,NA,0,11.51274828,0.16601079,1.42147628018496,1.42147628018496,1.42147628018496
"147",2022-07-31 16:56:00,2022-07-31 16:56:00,"63","T1",10,4.122,0.059,NA,0.0270833333333333,8.24453586,0.11800767,1.41114565893327,1.40533089205815,1.40868830188312
"148",2022-07-31 17:35:00,2022-07-31 17:35:00,"63","T2",10,3.135,0.045,NA,0.0541666666666667,6.27040755,0.09000585,1.41509433962264,1.38936888620891,1.39601536763185
"149",2022-07-31 18:14:00,2022-07-31 18:14:00,"63","T3",10,2.425,0.034,NA,0.08125,4.85031525,0.06800442,1.3826758845059,1.37358817974771,1.38345644246428
"150",2022-07-31 18:53:00,2022-07-31 18:53:00,"63","T4",10,1.884,0.026,NA,0.108333333333333,3.76824492,0.05200338,1.36125654450262,1.35798671344287,1.37101050072442
